aX,aY,aZ,gX,gY,gZ
-1.308,-0.353,-1.479,-110.474,-71.045,124.451
-1.549,-0.429,-1.435,-89.417,-59.631,124.756
-1.746,-0.592,-1.404,-62.256,-31.433,125.427
-1.800,-0.566,-1.546,-58.655,13.794,127.075
-1.652,-0.281,-1.920,-82.947,70.190,131.531
-1.212,0.210,-2.291,-93.567,109.863,133.118
-0.845,0.507,-2.408,-58.105,116.516,142.944
-0.594,0.668,-2.205,22.461,96.191,171.448
-0.576,0.738,-1.831,123.535,61.646,213.928
-0.609,0.762,-1.422,204.407,23.499,243.042
-0.640,0.850,-1.039,235.413,-5.066,240.662
-0.667,0.921,-0.706,216.003,-18.127,209.290
-0.634,0.915,-0.534,157.471,-16.663,156.311
-0.542,0.881,-0.607,77.271,-5.066,95.825
-0.376,0.797,-0.846,4.211,6.165,40.894
-0.205,0.648,-1.058,-37.415,8.362,-0.244
-0.063,0.435,-1.194,-50.171,4.150,-28.870
0.026,0.180,-1.219,-42.175,-2.441,-45.288
0.084,-0.048,-1.172,-26.367,-8.301,-45.715
0.105,-0.172,-1.077,-13.123,-10.803,-33.081
0.098,-0.218,-0.997,-6.042,-9.155,-15.015
0.080,-0.184,-0.911,-2.625,-5.737,2.319
0.039,-0.102,-0.875,-2.075,-1.831,17.151
0.034,-0.023,-0.849,-2.625,4.272,26.123
0.028,0.066,-0.868,-2.380,9.888,30.090
0.031,0.158,-0.932,-3.540,13.916,30.151
0.027,0.261,-1.012,-5.249,16.052,26.733
0.030,0.341,-1.085,-4.211,16.602,20.081
0.040,0.349,-1.109,1.465,14.587,10.498
0.050,0.286,-1.090,10.010,10.620,1.038
0.049,0.210,-1.052,16.663,6.592,-4.944
0.064,0.124,-1.010,19.043,3.967,-9.094
0.079,0.050,-0.963,16.907,1.343,-12.573
0.089,-0.008,-0.940,10.742,-0.061,-14.099
0.117,-0.072,-0.924,3.357,-0.549,-14.160
0.128,-0.090,-0.933,-3.906,-0.610,-10.681
0.135,-0.067,-0.953,-9.521,0.122,-4.944
0.129,-0.027,-0.967,-10.986,1.587,-0.366
0.118,0.003,-0.979,-8.606,3.540,3.296
0.110,0.024,-0.995,-5.493,6.226,6.104
0.113,0.039,-1.010,-3.418,8.301,7.202
0.109,0.059,-1.021,-3.784,8.728,6.897
0.102,0.087,-1.041,-5.859,7.812,5.981
0.097,0.109,-1.047,-7.324,6.470,3.784
0.088,0.124,-1.052,-7.263,4.639,1.099
0.093,0.126,-1.056,-5.615,3.540,-0.916
0.093,0.117,-1.047,-2.075,2.625,-2.075
0.088,0.100,-1.028,1.648,2.808,-2.502
0.091,0.086,-1.010,4.028,3.235,-2.380
0.097,0.067,-0.991,4.578,3.662,-2.441
0.094,0.056,-0.981,2.808,4.028,-2.563
0.095,0.058,-0.992,-0.610,4.761,-2.014
0.105,0.068,-1.015,-4.700,5.859,-1.587
0.112,0.075,-1.033,-7.385,5.981,-1.587
0.104,0.080,-1.040,-8.484,5.371,-1.709
0.105,0.088,-1.050,-8.118,4.578,-1.831
0.110,0.087,-1.050,-5.859,4.211,-1.831
0.112,0.079,-1.047,-1.892,4.028,-1.892
0.109,0.075,-1.038,1.526,3.906,-2.014
0.107,0.078,-1.036,3.174,4.089,-1.831
0.104,0.076,-1.033,3.784,4.395,-1.770
0.104,0.068,-1.034,4.028,4.517,-1.953
0.107,0.058,-1.024,4.211,3.845,-2.380
0.110,0.031,-1.016,4.517,2.991,-2.502
0.114,0.021,-1.012,2.869,1.709,-2.136
0.110,0.023,-1.011,-0.183,0.305,-1.709
0.109,0.025,-1.000,-1.831,-0.732,-1.648
0.099,0.034,-0.997,-2.991,-1.282,-1.221
0.095,0.062,-0.999,-4.639,-0.610,-0.366
0.094,0.091,-1.012,-5.554,0.916,0.183
0.091,0.108,-1.027,-5.005,2.258,-0.305
0.086,0.116,-1.035,-3.296,3.296,-1.160
0.091,0.109,-1.038,-0.732,3.906,-1.953
0.097,0.083,-1.042,2.686,4.028,-2.563
0.103,0.054,-1.025,5.676,3.357,-3.235
0.099,0.033,-1.009,7.263,2.686,-2.930
0.097,0.029,-1.006,6.287,2.930,-1.892
0.099,0.042,-1.015,3.662,3.906,-1.160
0.100,0.064,-1.033,0.793,4.639,-0.549
0.094,0.083,-1.044,-0.854,4.883,-0.244
0.086,0.101,-1.052,-0.610,5.005,-0.122
0.096,0.108,-1.055,0.793,5.005,-0.610
0.105,0.094,-1.047,2.930,4.211,-1.587
0.104,0.075,-1.038,5.066,2.869,-2.014
0.109,0.051,-1.030,5.798,2.075,-1.892
0.106,0.045,-1.028,4.333,1.404,-1.770
0.099,0.053,-1.035,1.099,1.160,-1.892
0.099,0.066,-1.035,-1.831,0.793,-2.625
0.090,0.076,-1.033,-2.625,0.366,-3.052
0.087,0.084,-1.031,-2.197,0.793,-2.869
0.086,0.090,-1.033,-0.732,1.709,-2.380
0.084,0.087,-1.039,1.160,2.625,-2.197
0.095,0.072,-1.032,2.563,2.808,-2.502
0.093,0.063,-1.028,2.441,2.502,-2.747
0.084,0.068,-1.038,0.916,2.258,-2.502
0.092,0.069,-1.044,-0.854,2.441,-2.380
0.094,0.065,-1.046,-1.526,1.892,-2.686
0.092,0.056,-1.041,-1.038,0.732,-2.441
0.091,0.059,-1.042,-1.038,0.122,-1.709
0.089,0.063,-1.038,-1.404,-0.305,-1.404
0.086,0.071,-1.038,-1.404,-0.671,-1.282
0.083,0.078,-1.036,-0.854,-1.038,-1.587
0.078,0.078,-1.034,0.610,-1.160,-2.075
0.080,0.064,-1.022,1.892,-1.099,-2.502
0.082,0.049,-1.016,2.930,-0.793,-2.991
0.086,0.033,-1.010,3.357,0.000,-2.991
0.087,0.025,-1.004,3.296,0.793,-2.441
0.087,0.028,-1.005,2.869,1.892,-1.587
0.088,0.039,-1.011,2.319,3.113,-0.549
0.082,0.056,-1.016,1.892,3.967,0.183
0.083,0.076,-1.025,2.014,4.395,0.488
0.081,0.093,-1.037,2.686,4.456,-0.061
0.084,0.099,-1.045,3.418,3.845,-0.916
0.084,0.102,-1.047,4.089,2.747,-1.892
0.083,0.101,-1.046,4.272,1.648,-3.296

0.501,-0.953,-1.775,-263.794,-48.523,225.464
0.217,-1.255,-2.006,-334.412,-77.271,295.593
-0.099,-1.545,-2.208,-397.888,-97.473,363.647
-0.366,-1.671,-2.371,-446.838,-101.318,423.645
-0.500,-1.573,-2.380,-463.745,-87.402,473.694
-0.576,-1.440,-2.303,-434.387,-71.533,515.930
-0.544,-1.291,-2.166,-365.784,-59.937,548.523
-0.461,-1.207,-1.968,-280.212,-55.359,573.364
-0.389,-1.166,-1.729,-201.599,-55.359,588.318
-0.381,-1.107,-1.545,-145.935,-55.054,591.125
-0.351,-0.983,-1.391,-112.061,-49.866,579.468
-0.284,-0.837,-1.247,-90.027,-46.448,559.143
-0.284,-0.716,-1.057,-77.332,-56.763,538.208
-0.438,-0.621,-0.897,-72.510,-80.322,518.433
-0.671,-0.539,-0.728,-76.782,-103.943,499.695
-0.937,-0.448,-0.614,-94.482,-115.723,482.544
-1.134,-0.316,-0.580,-118.958,-111.938,463.989
-1.153,-0.058,-0.621,-137.268,-90.454,443.115
-1.088,0.142,-0.726,-139.160,-57.739,420.776
-0.974,0.335,-0.781,-125.061,-20.569,393.799
-0.806,0.510,-0.906,-95.093,12.146,364.502
-0.561,0.621,-1.033,-56.885,34.119,330.811
-0.345,0.594,-1.127,-20.874,38.330,291.199
-0.213,0.507,-1.240,7.446,23.376,251.587
-0.248,0.352,-1.276,33.508,-7.019,219.849
-0.341,0.194,-1.267,60.364,-46.204,198.914
-0.495,-0.045,-1.225,82.703,-89.905,183.533
-0.732,-0.223,-1.054,90.088,-130.066,169.250
-0.951,-0.280,-0.847,69.885,-151.855,157.410
-1.182,-0.226,-0.740,26.733,-149.719,149.292
-1.335,-0.098,-0.727,-19.226,-130.554,141.846
-1.315,0.064,-0.838,-61.890,-100.708,126.343
-1.145,0.239,-1.017,-95.764,-67.322,101.074
-0.985,0.314,-1.217,-102.356,-48.218,71.594
-0.890,0.307,-1.323,-84.961,-47.424,43.640
-0.852,0.166,-1.357,-54.016,-55.115,24.292
-0.887,-0.038,-1.374,-11.414,-66.895,22.827
-1.074,-0.414,-1.309,34.241,-81.848,41.016
-1.203,-0.650,-1.155,55.115,-79.895,67.322
-1.252,-0.625,-1.124,32.471,-52.979,100.708
-1.093,-0.280,-1.302,-18.616,-12.146,128.418
-0.794,0.242,-1.502,-60.608,25.391,142.212
-0.623,0.582,-1.529,-52.490,36.438,147.400
-0.558,0.829,-1.383,2.136,24.048,146.118
-0.618,0.775,-1.142,75.439,7.019,142.700
-0.619,0.646,-0.968,133.606,-3.479,138.489
-0.544,0.618,-0.849,153.015,-4.272,133.484
-0.501,0.710,-0.833,135.010,-1.648,127.502
-0.457,0.791,-0.882,91.980,1.709,115.601
-0.331,0.964,-0.967,36.072,7.080,90.149
-0.259,1.031,-1.064,-11.230,8.911,57.190
-0.215,0.998,-1.166,-34.546,2.197,22.583
-0.146,0.817,-1.210,-37.659,-5.310,-8.972
-0.074,0.545,-1.191,-29.846,-12.329,-33.997
-0.023,0.268,-1.139,-19.226,-19.470,-49.072
0.034,0.042,-1.050,-10.620,-25.269,-54.504
0.040,-0.187,-0.954,-3.967,-28.625,-51.147
0.065,-0.269,-0.880,-2.014,-25.146,-40.405
0.071,-0.280,-0.849,-3.479,-15.808,-23.010
0.067,-0.194,-0.857,-5.554,-5.432,-3.235
0.039,-0.066,-0.897,-8.301,4.761,13.062
0.025,0.053,-0.945,-9.949,13.611,22.583
0.002,0.158,-0.994,-7.751,18.738,24.658
0.016,0.246,-1.076,-3.662,20.508,21.484
0.052,0.258,-1.112,2.930,17.822,12.573
0.052,0.210,-1.105,11.047,11.780,2.502
0.046,0.146,-1.065,18.188,6.042,-3.174
0.049,0.096,-1.028,21.057,3.113,-5.188
0.053,0.065,-1.004,18.433,2.502,-5.493
0.065,0.052,-0.992,13.062,2.747,-4.761
0.064,0.060,-0.979,7.080,3.174,-2.808
0.060,0.087,-0.978,1.404,4.028,-1.160
0.051,0.104,-0.978,-1.587,4.456,-0.488
0.049,0.107,-0.986,-1.770,5.127,-0.732
0.054,0.094,-1.001,-1.160,5.859,-1.587
0.063,0.068,-1.020,-1.282,6.104,-2.319
0.083,0.052,-1.025,-2.441,6.104,-2.625
0.085,0.061,-1.044,-5.432,5.371,-2.075
0.078,0.094,-1.056,-9.583,4.700,-0.916
0.065,0.137,-1.065,-13.062,4.456,0.366
0.058,0.171,-1.072,-13.245,4.639,1.099
0.062,0.176,-1.072,-10.071,4.883,0.977
0.069,0.160,-1.068,-4.761,4.333,0.977
0.061,0.134,-1.059,0.366,3.723,1.709
0.071,0.115,-1.049,3.418,3.906,2.808
0.063,0.107,-1.032,3.662,3.723,3.723
0.048,0.122,-1.032,1.648,3.784,4.150
0.040,0.144,-1.031,-1.038,4.028,3.784
0.037,0.162,-1.024,-2.319,4.150,2.869
0.033,0.175,-1.019,-2.380,4.028,1.709
0.031,0.184,-1.018,-1.160,4.089,0.427
0.036,0.183,-1.025,0.854,4.883,-0.916
0.043,0.167,-1.031,2.991,5.249,-2.502
0.052,0.140,-1.039,4.089,5.066,-4.517
0.063,0.105,-1.038,4.089,4.456,-5.859
0.071,0.083,-1.042,2.502,2.808,-5.920
0.072,0.076,-1.031,-0.183,0.732,-4.333
0.062,0.090,-1.018,-2.075,-0.793,-1.831
0.046,0.118,-1.012,-2.441,-0.977,0.610
0.039,0.146,-1.003,-1.099,-0.183,2.380
0.039,0.159,-1.003,1.526,1.465,2.625
0.040,0.160,-1.011,4.150,3.418,2.014
0.050,0.156,-1.018,6.104,4.700,1.526
0.052,0.160,-1.028,7.263,5.066,0.854
0.051,0.151,-1.037,8.667,4.517,-0.122
0.053,0.144,-1.036,10.193,3.662,-1.221
0.049,0.132,-1.024,10.925,2.686,-1.770
0.048,0.124,-1.006,9.460,1.099,-2.197
0.038,0.133,-0.996,5.127,-0.488,-3.174
0.030,0.151,-0.988,-0.183,-1.465,-4.944
0.024,0.173,-0.982,-4.761,-1.404,-7.080
0.019,0.193,-0.992,-7.141,-0.610,-8.911
0.023,0.208,-1.003,-7.996,0.671,-10.803
0.025,0.216,-1.024,-8.057,1.953,-13.123
0.030,0.222,-1.045,-7.446,2.380,-16.296
0.042,0.208,-1.059,-5.981,1.709,-19.653
0.044,0.180,-1.055,-3.479,-0.061,-22.278
0.043,0.163,-1.045,-0.793,-1.709,-23.499
0.045,0.149,-1.026,1.770,-2.441,-23.621

0.302,-1.234,-1.926,-320.496,-66.589,277.588
0.170,-1.506,-2.277,-368.774,-92.651,342.102
0.013,-1.705,-2.456,-383.118,-115.112,402.527
-0.142,-1.796,-2.484,-363.953,-126.282,457.825
-0.376,-1.808,-2.393,-315.979,-126.526,507.568
-0.498,-1.737,-2.185,-258.240,-120.605,549.683
-0.625,-1.747,-2.019,-208.740,-120.605,581.726
-0.595,-1.732,-1.974,-172.607,-123.657,600.464
-0.506,-1.611,-1.908,-152.466,-129.089,606.140
-0.496,-1.461,-1.760,-138.550,-138.245,603.455
-0.645,-1.231,-1.581,-123.291,-151.489,594.727
-0.874,-1.040,-1.332,-106.079,-166.870,584.595
-1.191,-0.830,-1.123,-93.018,-181.763,576.965
-1.461,-0.505,-0.967,-87.830,-191.345,570.190
-1.604,-0.249,-0.862,-90.088,-184.082,555.725
-1.687,-0.048,-0.797,-99.548,-159.729,530.884
-1.672,0.175,-0.819,-106.995,-124.756,500.854
-1.485,0.365,-0.966,-102.722,-84.167,466.614
-1.145,0.458,-1.144,-85.388,-47.058,426.147
-0.884,0.476,-1.226,-58.899,-25.574,382.629
-0.712,0.463,-1.262,-30.457,-21.179,342.834
-0.761,0.443,-1.275,-2.625,-33.386,310.425
-1.000,0.477,-1.220,25.452,-55.847,284.119
-1.244,0.572,-1.195,45.837,-76.721,256.958
-1.369,0.561,-1.146,57.068,-90.637,225.281
-1.277,0.482,-1.075,61.096,-95.398,191.467
-1.107,0.341,-1.064,57.678,-96.558,163.757
-0.885,0.183,-1.060,43.640,-100.769,143.433
-0.749,0.044,-1.037,18.982,-110.718,128.845
-0.687,-0.049,-1.005,-8.789,-123.352,119.263
-0.757,-0.020,-1.006,-34.302,-132.080,115.173
-0.902,0.103,-1.032,-46.631,-135.986,115.723
-0.983,0.235,-0.983,-43.030,-134.583,115.479
-1.066,0.253,-0.919,-30.701,-127.380,108.948
-1.089,0.213,-0.828,-20.386,-111.633,94.299
-1.100,0.091,-0.774,-18.799,-85.083,76.355
-1.103,-0.006,-0.764,-25.818,-57.312,64.209
-1.043,-0.082,-0.861,-40.894,-27.893,56.885
-0.874,-0.130,-1.039,-61.646,-0.671,50.354
-0.658,-0.152,-1.270,-78.796,16.357,51.208
-0.472,-0.133,-1.461,-78.552,17.151,64.026
-0.386,-0.086,-1.544,-60.730,2.258,90.393
-0.422,0.057,-1.507,-31.006,-19.165,122.620
-0.498,0.237,-1.371,1.648,-37.476,147.644
-0.580,0.384,-1.172,30.762,-47.119,160.156
-0.607,0.483,-0.915,54.382,-43.091,161.133
-0.598,0.598,-0.738,67.200,-25.391,155.457
-0.605,0.695,-0.681,65.369,-3.174,144.226
-0.527,0.779,-0.715,50.964,16.663,125.671
-0.450,0.809,-0.873,26.367,29.480,101.440
-0.316,0.883,-1.098,-2.808,31.311,72.998
-0.170,0.881,-1.296,-23.254,21.118,41.077
-0.108,0.752,-1.387,-26.001,2.136,7.996
-0.057,0.514,-1.351,-15.747,-15.930,-16.357
-0.017,0.255,-1.233,-1.526,-29.663,-28.992
-0.004,0.019,-1.086,9.216,-37.659,-32.043
0.016,-0.147,-0.959,12.146,-39.856,-28.503
0.027,-0.211,-0.855,7.568,-37.354,-19.958
0.028,-0.192,-0.828,-1.587,-30.762,-7.996
0.043,-0.068,-0.871,-12.329,-22.034,3.662
0.027,0.073,-0.925,-17.090,-15.503,13.550
-0.000,0.180,-0.958,-13.733,-9.583,18.799
-0.019,0.260,-1.005,-5.554,-2.930,19.897
-0.005,0.290,-1.047,5.310,2.686,17.029
0.007,0.271,-1.065,16.724,5.859,10.925
0.020,0.212,-1.057,24.414,7.019,3.784
0.031,0.153,-1.033,26.855,6.836,-1.404
0.040,0.088,-1.002,24.536,5.798,-5.188
0.053,0.039,-0.977,17.029,4.272,-8.240
0.068,0.018,-0.964,6.042,1.892,-8.850
0.070,0.021,-0.959,-3.479,-0.061,-7.263
0.061,0.042,-0.956,-9.705,-0.427,-4.333
0.053,0.068,-0.961,-13.062,1.343,-1.526
0.055,0.085,-0.968,-12.878,3.967,0.916
0.050,0.111,-0.995,-10.986,6.592,3.662
0.063,0.144,-1.029,-8.850,8.728,4.700
0.067,0.161,-1.051,-5.981,9.094,3.479
0.063,0.162,-1.062,-2.686,8.179,1.038
0.060,0.157,-1.070,-0.366,6.836,-0.977
0.060,0.129,-1.065,1.038,4.822,-2.563
0.077,0.094,-1.048,1.221,2.075,-3.845
0.074,0.062,-1.023,-0.244,-1.038,-4.028
0.066,0.059,-1.001,-3.540,-3.052,-2.502
0.060,0.076,-0.982,-6.714,-3.906,-0.793
0.047,0.100,-0.971,-8.301,-2.991,0.854
0.039,0.123,-0.974,-8.545,-0.916,1.892
0.044,0.147,-0.999,-7.751,2.136,2.441
0.044,0.166,-1.021,-5.371,4.639,2.686
0.043,0.177,-1.036,-1.953,5.981,2.380
0.043,0.177,-1.037,2.136,6.104,1.282
0.046,0.168,-1.033,6.042,5.371,-0.061
0.053,0.147,-1.026,8.179,4.272,-1.404
0.058,0.116,-1.014,8.606,2.869,-2.808
0.072,0.079,-0.997,7.385,1.099,-3.662
0.086,0.045,-0.979,4.150,-0.366,-4.028
0.077,0.034,-0.970,0.366,-1.160,-3.052
0.078,0.045,-0.969,-2.502,-0.732,-1.404
0.070,0.067,-0.962,-3.174,0.305,0.427
0.065,0.085,-0.964,-2.075,1.709,2.380
0.064,0.103,-0.973,-0.427,3.723,2.808
0.068,0.121,-0.992,0.793,5.432,2.686
0.070,0.133,-1.014,1.465,7.019,1.770
0.070,0.144,-1.039,2.502,7.446,0.549
0.078,0.145,-1.052,3.479,7.141,-0.610
0.082,0.124,-1.047,5.554,5.798,-1.892
0.077,0.095,-1.036,7.812,4.456,-2.319
0.074,0.065,-1.019,10.010,3.601,-2.136
0.065,0.043,-1.004,10.864,3.723,-1.099
0.064,0.046,-0.998,9.583,4.395,1.160
0.069,0.057,-1.005,6.042,5.676,3.662
0.063,0.081,-1.016,1.587,5.920,4.883
0.065,0.114,-1.033,-2.930,5.676,4.822
0.058,0.147,-1.042,-5.554,5.127,3.540
0.040,0.173,-1.055,-5.859,5.066,2.319
0.040,0.192,-1.066,-3.784,5.615,1.099
0.046,0.185,-1.071,-0.122,6.104,-0.488
0.054,0.159,-1.065,3.845,5.310,-2.014
0.053,0.130,-1.063,6.470,4.028,-2.747
0.056,0.114,-1.057,6.470,2.991,-1.953

0.439,-0.761,-1.494,-233.093,-97.534,238.586
0.165,-0.842,-1.664,-296.021,-127.747,291.382
-0.047,-0.859,-1.816,-351.501,-143.188,335.999
-0.244,-0.901,-1.909,-381.958,-145.264,374.390
-0.323,-0.841,-1.882,-381.714,-132.446,411.072
-0.385,-0.935,-1.790,-356.995,-114.136,450.623
-0.386,-1.006,-1.706,-319.214,-94.116,485.229
-0.405,-1.071,-1.584,-279.236,-75.439,513.916
-0.450,-1.104,-1.532,-251.404,-63.232,536.316
-0.448,-1.091,-1.511,-243.225,-55.420,549.438
-0.427,-1.030,-1.500,-251.404,-48.706,555.603
-0.380,-0.859,-1.539,-258.057,-46.326,558.777
-0.364,-0.673,-1.633,-242.310,-53.284,565.308
-0.314,-0.525,-1.614,-212.646,-66.895,567.017
-0.266,-0.434,-1.513,-182.068,-79.773,556.824
-0.281,-0.371,-1.385,-155.640,-91.125,536.316
-0.316,-0.324,-1.277,-132.324,-98.328,508.850
-0.380,-0.328,-1.175,-110.901,-98.083,482.056
-0.421,-0.341,-1.071,-92.957,-92.712,457.092
-0.433,-0.333,-0.984,-83.313,-82.336,433.899
-0.345,-0.324,-0.940,-82.275,-65.369,411.804
-0.204,-0.296,-0.932,-83.984,-45.166,392.700
-0.076,-0.276,-0.925,-85.205,-29.114,376.648
0.027,-0.227,-0.951,-90.820,-17.090,361.084
0.057,-0.175,-0.959,-95.947,-9.338,344.666
-0.059,-0.008,-1.015,-96.313,-7.812,325.745
-0.124,0.216,-1.113,-94.238,-7.874,297.852
-0.139,0.415,-1.170,-85.571,-13.000,255.005
-0.121,0.485,-1.203,-60.913,-20.203,203.613
-0.175,0.294,-1.157,-15.930,-30.762,154.785
-0.303,-0.072,-1.062,31.006,-47.180,116.150
-0.495,-0.487,-0.958,61.401,-65.369,93.384
-0.680,-0.822,-0.812,68.604,-84.900,85.144
-0.821,-0.944,-0.802,45.105,-98.389,89.661
-0.914,-1.056,-0.856,6.165,-103.210,105.164
-1.021,-1.080,-0.932,-34.546,-108.093,117.798
-1.181,-1.004,-1.063,-80.505,-106.140,121.155
-1.288,-0.674,-1.269,-124.695,-100.769,112.488
-1.386,-0.470,-1.409,-144.714,-93.018,91.309
-1.459,-0.448,-1.501,-127.014,-81.238,66.895
-1.512,-0.497,-1.520,-84.656,-62.500,54.016
-1.550,-0.526,-1.587,-39.917,-32.593,57.922
-1.341,-0.409,-1.730,-10.254,11.475,71.472
-0.982,-0.128,-1.833,25.818,50.659,105.042
-0.793,0.054,-1.660,92.285,58.533,164.795
-0.728,0.243,-1.349,161.560,41.870,225.098
-0.690,0.497,-1.020,196.594,20.508,251.099
-0.750,0.788,-0.786,185.425,5.737,240.784
-0.736,1.056,-0.709,141.174,4.150,202.454
-0.635,1.296,-0.834,80.200,13.489,150.146
-0.526,1.417,-1.073,24.841,26.306,93.628
-0.360,1.331,-1.324,-0.610,29.663,39.368
-0.179,0.998,-1.439,1.099,18.616,-10.742
-0.002,0.530,-1.383,11.108,-2.991,-53.162
0.077,-0.013,-1.299,14.648,-30.579,-74.829
0.164,-0.330,-1.123,8.728,-52.979,-75.500
0.177,-0.448,-0.932,-1.892,-63.538,-60.791
0.136,-0.406,-0.792,-8.972,-63.477,-37.659
0.085,-0.264,-0.706,-11.108,-51.819,-13.672
0.041,-0.096,-0.689,-7.141,-30.579,5.859
0.018,0.027,-0.739,1.953,-6.592,19.836
0.025,0.129,-0.837,11.292,15.686,27.588
0.080,0.174,-0.946,20.142,30.701,29.053
0.108,0.182,-1.034,27.649,35.950,25.269
0.128,0.169,-1.092,30.640,35.034,18.738
0.156,0.130,-1.117,29.358,30.212,10.559
0.174,0.083,-1.123,24.597,22.034,3.296
0.171,0.058,-1.119,16.174,11.963,-0.977
0.165,0.062,-1.094,7.141,2.869,-2.563
0.152,0.085,-1.054,0.427,-3.296,-2.930
0.130,0.112,-1.023,-2.747,-6.042,-2.319
0.128,0.124,-1.001,-1.953,-5.371,-2.075
0.130,0.124,-0.991,1.099,-3.235,-2.258
0.140,0.110,-0.988,4.089,-1.465,-2.502
0.151,0.089,-0.986,5.066,-0.427,-3.418
0.160,0.063,-0.990,4.456,0.854,-4.822
0.175,0.029,-0.991,2.991,1.648,-6.775
0.186,0.005,-0.995,0.183,1.709,-7.812
0.192,0.002,-1.016,-4.578,1.953,-7.080
0.203,0.006,-1.045,-9.399,1.892,-5.066
0.210,0.028,-1.064,-12.390,0.366,-1.709
0.193,0.076,-1.067,-13.062,-1.160,2.014
0.171,0.113,-1.053,-10.742,-1.709,4.333
0.159,0.125,-1.029,-6.409,-1.526,4.700
0.147,0.125,-1.016,-1.648,-0.732,4.272
0.148,0.121,-1.017,1.892,0.916,3.296
0.152,0.099,-1.009,4.089,1.587,1.709
0.144,0.094,-1.001,3.601,1.038,0.061
0.142,0.108,-1.003,-0.122,0.793,-1.160
0.144,0.130,-1.004,-2.991,0.671,-2.441
0.140,0.122,-1.015,-4.333,1.099,-4.456
0.148,0.112,-1.025,-4.456,1.892,-5.432
0.156,0.113,-1.037,-3.601,2.869,-5.005
0.169,0.114,-1.052,-1.648,3.479,-4.395
0.176,0.099,-1.056,1.953,3.418,-4.089
0.176,0.084,-1.051,5.371,2.808,-3.296
0.181,0.071,-1.049,7.385,2.075,-2.686
0.184,0.063,-1.037,8.240,0.549,-2.197
0.166,0.066,-1.020,7.812,-0.854,-1.892
0.161,0.068,-1.003,6.714,-1.343,-1.526
0.157,0.068,-0.983,6.531,-1.587,-1.282
0.151,0.073,-0.968,6.104,-0.977,-1.465
0.156,0.083,-0.958,5.676,0.732,-1.648
0.161,0.084,-0.963,5.920,3.418,-1.770
0.170,0.082,-0.990,5.920,5.859,-2.014
0.189,0.068,-1.013,5.127,7.019,-2.869
0.203,0.050,-1.028,3.113,5.188,-3.906
0.203,0.056,-1.038,-0.122,1.709,-3.723
0.196,0.087,-1.043,-2.747,-1.465,-2.808
0.185,0.110,-1.033,-2.563,-3.540,-2.502
0.176,0.120,-1.015,0.610,-4.700,-2.502
0.167,0.116,-0.992,5.127,-4.883,-2.258
0.157,0.110,-0.973,8.606,-3.540,-2.075
0.162,0.116,-0.963,10.010,-1.465,-1.953
0.153,0.125,-0.977,10.254,1.526,-2.380
0.150,0.136,-0.987,10.925,4.456,-3.174
0.151,0.143,-1.012,12.085,6.958,-3.784
0.166,0.133,-1.023,13.611,7.507,-5.127
0.173,0.114,-1.034,13.672,5.676,-6.470

